,title,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms,time_signature
1365,Call Me,Blondie,0.554,0.833,2.0,-6.667,0.0,0.0347,0.000646,0.0025,0.0737,0.773,142.673,spotify:track:7HKxTNVlkHsfMLhigmhC0I,212227.0,4.0
1366,Cherry Pie,Warrant,0.472,0.946,2.0,-4.591,1.0,0.145,0.0372,0.0,0.352,0.486,177.489,spotify:track:7LygtNjQ65PSdzVjUnHXQb,201027.0,4.0
1369,Ace of Spades,Motörhead,0.329,0.974,3.0,-8.77,0.0,0.135,0.000852,0.000118,0.0904,0.234,140.862,spotify:track:6EPRKhUOdiFSQwGBRBbvsZ,166920.0,4.0
1370,Run to the Hills - 1998 Remastered Version,Iron Maiden,0.221,0.956,0.0,-4.641,1.0,0.0876,0.0103,0.000523,0.195,0.432,173.254,spotify:track:2JS1iE5A5RHvUPH5Zl9jlF,233960.0,4.0
1371,Real Wild Child (Wild One),Iggy Pop,0.566,0.926,4.0,-7.099,1.0,0.0327,0.00182,0.122,0.281,0.963,146.271,spotify:track:4blsgJTKfFehcYdPvPkNoM,218400.0,4.0
1372,Rebel Yell,Billy Idol,0.536,0.869,4.0,-4.91,0.0,0.0597,0.000732,0.000374,0.337,0.493,166.383,spotify:track:1S2yXfKjH5S14W5ga1m0nD,288533.0,4.0
1373,Pride (In The Name Of Love),U2,0.41,0.762,4.0,-10.716,1.0,0.0362,0.000537,0.00172,0.653,0.66,105.872,spotify:track:4Jdr7BkpqkkUwl2pFR0yVj,227733.0,4.0
1374,She Sells Sanctuary,The Cult,0.55,0.765,7.0,-8.684,1.0,0.0287,4.82e-06,0.873,0.132,0.417,139.453,spotify:track:4vnLdmUdkOworoveEzpEST,252533.0,4.0
1375,Personal Jesus - 2006 Remaster,Depeche Mode,0.679,0.741,11.0,-7.596,1.0,0.0494,0.134,0.207,0.0985,0.363,130.033,spotify:track:7dhM0KUBxuZV9z5iNodLyn,294773.0,4.0
1376,The Final Countdown,Europe,0.529,0.843,6.0,-6.908,0.0,0.0616,0.0628,0.000827,0.0608,0.188,117.662,spotify:track:3MrRksHupTVEQ7YbA0FsZK,310333.0,4.0
1377,Don't Change,INXS,0.206,0.81,9.0,-6.492,1.0,0.0423,5.93e-05,0.0644,0.0855,0.155,163.552,spotify:track:3W5V3fnZGcWb1EPSspF7lW,268200.0,4.0
1378,Boys Don't Cry,The Cure,0.462,0.836,11.0,-5.766,0.0,0.0621,0.00517,0.0,0.18,0.671,168.766,spotify:track:1QFh8OH1e78dGd3VyJZCAC,155973.0,4.0
1379,Rock the Casbah - Remastered,The Clash,0.797,0.872,9.0,-6.727,0.0,0.0575,0.291,0.0,0.284,0.866,129.885,spotify:track:56KqaFSGTb7ifpt16t5Y1N,222427.0,4.0
1380,Debaser,Pixies,0.487,0.885,5.0,-12.005,1.0,0.0427,0.000397,0.347,0.0973,0.579,135.516,spotify:track:3FzKPS0oVknVlCW3PhxIHl,173173.0,4.0
1381,Whip It,DEVO,0.768,0.716,2.0,-12.922,1.0,0.0625,0.0658,0.00213,0.0379,0.961,157.935,spotify:track:6QG0wcgoCsa9pqFyTg0rRO,158107.0,4.0
1382,Love Buzz,Nirvana,0.465,0.886,3.0,-7.183,1.0,0.0354,2.38e-05,0.314,0.152,0.772,137.986,spotify:track:4LzM58Gzcc0Wumj4djK1mX,215120.0,4.0
1383,It's The End Of The World As We Know It (And I Feel Fine),R.E.M.,0.567,0.893,7.0,-8.88,1.0,0.0311,0.0242,0.0,0.0343,0.774,102.708,spotify:track:2abfaXRfvXr9ErmI8oqz4g,246973.0,4.0
1384,Teen Age Riot (Album Version),Sonic Youth,0.286,0.907,7.0,-9.67,1.0,0.0374,0.000277,0.202,0.0837,0.746,156.395,spotify:track:0WIbzDVEpmOyBnqqdtqIL9,417800.0,4.0
1386,Video Killed The Radio Star,The Buggles,0.68,0.678,1.0,-11.548,1.0,0.0754,0.103,0.00828,0.204,0.251,131.165,spotify:track:7o7E1nrHWncYY7PY94gCiX,252773.0,4.0
1387,Waiting Room,Fugazi,0.616,0.727,1.0,-8.176,0.0,0.0365,0.00401,0.86,0.157,0.54,92.259,spotify:track:5FFowl1Ve4S5OehL6OywSg,173267.0,4.0
1388,Epic,Faith No More,0.358,0.893,4.0,-7.486,0.0,0.12,0.0222,0.0524,0.126,0.262,174.238,spotify:track:4ReyTz0y3TGkX48wO3Llot,293653.0,4.0
1389,New Sensation - 2017 Remaster,INXS,0.679,0.946,9.0,-5.281,1.0,0.0638,0.00655,3.46e-05,0.0524,0.89,115.425,spotify:track:03Z0v1NYSk186ajlxqHSx4,220160.0,4.0
1390,Brass in Pocket - 2006 Remaster,Pretenders,0.751,0.703,9.0,-5.687,1.0,0.0287,0.368,0.00123,0.196,0.907,97.931,spotify:track:2hvOsGJc6qll4WzW8Ljqc3,185960.0,4.0
1391,Pictures Of You - Remastered,The Cure,0.476,0.764,9.0,-6.454,1.0,0.032,0.00325,0.112,0.138,0.545,171.903,spotify:track:72gg0bqrLCCyomkfunyiuU,448307.0,4.0
1392,Fade To Black (Remastered),Metallica,0.256,0.929,7.0,-6.667,1.0,0.113,0.00311,0.201,0.11,0.278,113.47,spotify:track:0dqGfCMAGyDgpUAgLNOjWd,417227.0,4.0
1405,Even Flow,Pearl Jam,0.394,0.944,10.0,-6.506,0.0,0.0761,0.00178,4.54e-06,0.298,0.265,105.338,spotify:track:6QewNVIDKdSl8Y3ycuHIei,292581.0,4.0
1407,Plush,Stone Temple Pilots,0.417,0.913,7.0,-6.049,0.0,0.0441,0.00248,1.09e-06,0.166,0.439,144.591,spotify:track:2TAQ9YGehOKWDqDak5DuXc,310400.0,4.0
1408,All The Small Things,blink-182,0.439,0.891,0.0,-4.764,1.0,0.057,0.0122,0.0,0.547,0.695,148.599,spotify:track:7yCPwWs66K8Ba5lFuU2bcx,168000.0,4.0
1411,Don't Speak,No Doubt,0.52,0.709,5.0,-7.125,0.0,0.0352,0.247,1.78e-05,0.18,0.536,76.039,spotify:track:6urCAbunOQI4bLhmGpX7iS,263560.0,4.0
1412,When I Come Around,Green Day,0.531,0.909,11.0,-4.236,1.0,0.034,0.0175,0.0,0.231,0.814,97.546,spotify:track:1Dr1fXbc2IxaK1Mu8P8Khz,178000.0,4.0
1413,Self Esteem,The Offspring,0.488,0.862,0.0,-7.595,1.0,0.0476,0.0204,0.0,0.359,0.706,104.56,spotify:track:1FkoVC85Ds3mFoK0fVqEqP,257827.0,4.0
1414,Jeremy,Pearl Jam,0.285,0.846,2.0,-6.472,1.0,0.0438,0.0404,0.0,0.182,0.287,108.808,spotify:track:62nQ8UZVqR2RMvkJHkcO2o,318227.0,4.0
1415,High And Dry,Radiohead,0.418,0.383,4.0,-11.782,1.0,0.0257,0.0718,0.0177,0.0896,0.352,87.773,spotify:track:5jafMI8FLibnjkYTZ33m0c,257480.0,4.0
1416,Drive,Incubus,0.645,0.792,4.0,-7.34,0.0,0.036,0.0562,0.0121,0.119,0.666,90.565,spotify:track:7nnWIPM5hwE3DaUBkvOIpy,232453.0,4.0
1418,Cryin',Aerosmith,0.445,0.856,9.0,-3.674,1.0,0.0327,0.000202,0.0101,0.367,0.486,105.872,spotify:track:0NJC0FDCODpPUntRTTQq97,308333.0,3.0
1420,Give It Away,Red Hot Chili Peppers,0.666,0.936,7.0,-9.919,1.0,0.0476,0.00244,0.086,0.153,0.776,91.577,spotify:track:0uppYCG86ajpV2hSR3dJJ0,282907.0,4.0
1422,Longview,Green Day,0.381,0.732,10.0,-7.594,0.0,0.0536,0.00834,0.0101,0.0854,0.814,142.504,spotify:track:3LRJbFT9rKoKv4aW7PuBJC,233240.0,4.0
1424,Are You Gonna Go My Way,Lenny Kravitz,0.619,0.67,11.0,-10.322,0.0,0.0353,0.00165,0.0109,0.331,0.777,129.269,spotify:track:45Ia1U4KtIjAPPU7Wv1Sea,211933.0,4.0
1425,Disarm - Remastered,The Smashing Pumpkins,0.527,0.418,4.0,-10.205,0.0,0.0277,0.142,0.775,0.139,0.218,129.516,spotify:track:2lXHg7BtTNoP39AezyCSfL,196905.0,4.0
1426,Shine,Collective Soul,0.54,0.423,6.0,-8.799,1.0,0.0283,0.294,0.0884,0.152,0.353,150.135,spotify:track:1HZ3cUZUw5htSFmah1V8Ko,306040.0,4.0
1427,Don't Look Back In Anger - Remastered,Oasis,0.333,0.922,0.0,-4.087,1.0,0.0592,0.0596,2.05e-06,0.126,0.335,162.978,spotify:track:7CVYxHq1L0Z4G84jTDS6Jl,289559.0,4.0
1429,Machinehead,Bush,0.137,0.916,9.0,-4.429,1.0,0.101,2.84e-05,0.00403,0.127,0.19,178.065,spotify:track:1Z5LCXu5Ca3sHAy6OdUrBT,256333.0,3.0
1430,Come Out and Play,The Offspring,0.514,0.884,7.0,-3.765,1.0,0.151,0.0943,1.52e-06,0.0654,0.898,158.262,spotify:track:5G0vAvojJAb8np3INdsISs,197800.0,4.0
1431,Celebrity Skin,Hole,0.438,0.905,9.0,-6.161,1.0,0.0419,9.44e-06,5.4e-05,0.363,0.723,134.163,spotify:track:2V4Bc2I962j7acQj1N0PiQ,162667.0,4.0
1432,No Rain,Blind Melon,0.389,0.476,9.0,-9.342,1.0,0.0316,0.619,5.09e-05,0.255,0.566,148.117,spotify:track:6txWz9UapYHVxEd7dDIHXT,217107.0,4.0
1434,Just A Girl,No Doubt,0.635,0.937,2.0,-2.86,1.0,0.0452,0.0741,7.29e-05,0.134,0.779,108.003,spotify:track:6mfkHv00I6jhHIn7EWHJ2N,205947.0,4.0
1435,Santeria,Sublime,0.673,0.772,1.0,-5.246,0.0,0.0427,0.0223,1.23e-06,0.141,0.585,90.356,spotify:track:6cJqlSO19vsfCsH1FeFI35,183200.0,4.0
1436,Nothing Else Matters,Metallica,0.558,0.364,4.0,-11.258,0.0,0.0265,0.0505,5.02e-06,0.0753,0.17,142.171,spotify:track:3ZFwuJwUpIl0GeXsvF1ELf,388733.0,3.0
1437,Lightning Crashes,Live,0.385,0.433,11.0,-9.256,1.0,0.0435,0.241,7.07e-06,0.11,0.427,89.974,spotify:track:48iWbsOaBUAGzMdoSmqyg1,325600.0,4.0
1438,What's My Age Again?,blink-182,0.403,0.956,6.0,-7.376,1.0,0.0732,0.017,7.09e-05,0.0893,0.561,157.706,spotify:track:5JZcX7TTLx4l0xFIXJ3DBt,148573.0,4.0
1439,Live And Let Die,Guns N' Roses,0.262,0.777,11.0,-8.671,1.0,0.0632,0.0109,0.113,0.12,0.264,152.5,spotify:track:0rFWuqFgHAfuzE8uSB9TWR,182733.0,4.0
1440,You Oughta Know,Alanis Morissette,0.66,0.831,4.0,-8.195,1.0,0.0557,0.204,0.0,0.736,0.43,105.32,spotify:track:0Dw9z44gXhplDh5HCWZIxP,249200.0,4.0
1441,Semi-Charmed Life,Third Eye Blind,0.64,0.864,7.0,-6.576,1.0,0.0314,0.00832,0.0,0.123,0.701,102.026,spotify:track:42et6fnHCw1HIPSrdPprMl,268360.0,4.0
1443,Karma Police,Radiohead,0.36,0.505,7.0,-9.129,1.0,0.026,0.0626,9.22e-05,0.172,0.317,74.807,spotify:track:3SVAN3BRByDmHOhKyIDxfC,264067.0,4.0
1444,Today - 2011 Remaster,The Smashing Pumpkins,0.456,0.826,8.0,-7.611,1.0,0.0268,3.35e-05,0.57,0.0548,0.415,82.539,spotify:track:0u5aO1GYsIhAWCPuXdwnak,201173.0,4.0
1449,Everlong,Foo Fighters,0.413,0.881,11.0,-5.541,0.0,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,spotify:track:5UWwZ5lm5PKu6eKsHAGxOk,250547.0,4.0
1450,Bulls On Parade,Rage Against The Machine,0.412,0.919,5.0,-7.291,1.0,0.184,0.0124,0.0601,0.424,0.572,166.367,spotify:track:0tZ3mElWcr74OOhKEiNz1x,229467.0,4.0
1451,Bullet With Butterfly Wings,The Smashing Pumpkins,0.389,0.705,10.0,-10.331,0.0,0.0553,5.01e-05,0.86,0.09,0.555,122.154,spotify:track:1EzeXGaZdqsA4Nst1AIAL2,257707.0,4.0
1452,Hunger Strike - 25th Anniversary Mix,Temple Of The Dog,0.384,0.735,7.0,-6.522,1.0,0.0317,0.0252,2.76e-05,0.114,0.312,137.834,spotify:track:3CtphwpjC0XjIVpLFvGiQR,246267.0,4.0
1453,No Excuses,Alice In Chains,0.527,0.838,3.0,-6.013,1.0,0.0323,0.0206,0.00062,0.07,0.721,117.454,spotify:track:4PtZE0h5oyPhCtPjg3NeYQ,255573.0,4.0
1454,"Hail, Hail",Pearl Jam,0.355,0.953,0.0,-4.4,1.0,0.0776,0.00137,3.93e-05,0.212,0.235,141.709,spotify:track:5cpnyC2TLztgxOWNzoxqbY,221147.0,4.0
1455,My Own Worst Enemy,Lit,0.427,0.952,4.0,-3.383,1.0,0.0565,0.0252,0.0,0.407,0.588,103.523,spotify:track:39sICagGOiysHxoIBRyLLi,169405.0,4.0
1456,Runaway Train,Soul Asylum,0.613,0.72,0.0,-7.957,1.0,0.0425,0.0132,0.0,0.104,0.561,117.341,spotify:track:3TW48DvQ7ChwY1Yy1tkMaP,265867.0,4.0
1457,Santa Monica,Everclear,0.491,0.942,7.0,-5.333,1.0,0.132,0.156,0.0,0.367,0.387,100.446,spotify:track:37EJtTS7jT5WUyXGZzrwnI,191507.0,4.0
1458,About A Girl,Nirvana,0.606,0.769,3.0,-9.215,0.0,0.0713,0.14,1.64e-05,0.841,0.593,121.042,spotify:track:48YkpE5enOln5c7jXSTuHL,218000.0,4.0
1459,Lump,The Presidents Of The United States Of America,0.499,0.873,6.0,-3.902,1.0,0.0386,0.00468,0.0,0.165,0.864,142.726,spotify:track:2JdzB67NvIa90K4gEZPLeX,134200.0,4.0
1460,Crazy,Aerosmith,0.37,0.866,6.0,-3.879,0.0,0.0384,0.0868,0.0,0.137,0.427,162.086,spotify:track:74irxdVWstNlEQjsvArITq,316693.0,3.0
1461,Interstate Love Song,Stone Temple Pilots,0.214,0.947,4.0,-5.053,1.0,0.0507,0.000552,0.00352,0.238,0.483,170.616,spotify:track:1AfYo6cKm3yHsJHdmNoGO1,193613.0,4.0
1462,Welcome to Paradise,Green Day,0.37,0.96,3.0,-4.162,0.0,0.0378,0.000241,0.0116,0.0563,0.717,89.428,spotify:track:5kr3j5Clb9rjEposoMyLVt,224133.0,4.0
1463,Take a Picture,Filter,0.446,0.762,2.0,-8.971,1.0,0.0422,0.000103,7.2e-05,0.26,0.276,98.993,spotify:track:2c5wml8wsBnPfNSbCZ574T,359520.0,4.0
1464,"Tonight, Tonight - Remastered 2012",The Smashing Pumpkins,0.277,0.67,6.0,-9.381,1.0,0.0376,6.28e-05,0.751,0.237,0.217,148.342,spotify:track:4iCGSi1RonREsPtfEKYj5b,254627.0,4.0
1465,Wicked Garden,Stone Temple Pilots,0.21,0.945,2.0,-4.009,1.0,0.0673,1.04e-05,1.59e-05,0.107,0.372,154.639,spotify:track:278jOl7gFMJ9WMnUbGxWRe,245280.0,4.0
1466,The Distance,Cake,0.456,0.752,11.0,-8.121,0.0,0.09,0.0095,0.00145,0.0573,0.897,183.569,spotify:track:0fsz7tJ7UKXT9hliLfO7aE,179600.0,4.0
1467,Been Caught Stealing,Jane's Addiction,0.683,0.9,7.0,-7.506,1.0,0.105,0.0146,0.0706,0.296,0.616,103.625,spotify:track:51Gkc1TxvyQ9K8y0pQRmQM,213293.0,4.0
1468,Low,Cracker,0.437,0.676,7.0,-5.607,1.0,0.0253,0.0104,0.00456,0.145,0.444,86.832,spotify:track:3zOvCNuRh0hX0Bua4eWJbs,274573.0,4.0
1469,Daughter (Remastered),Pearl Jam,0.615,0.702,7.0,-9.686,1.0,0.0278,0.00746,0.00431,0.0608,0.734,96.99,spotify:track:53eJFr4Mfbw5PXJ01K6cFw,234333.0,4.0
1470,Cumbersome,Seven Mary Three,0.543,0.79,11.0,-5.932,1.0,0.0358,0.00811,0.0,0.238,0.339,80.923,spotify:track:6u1yKoh00WaoSpNp46RzKF,236973.0,4.0
1471,Everything About You,Ugly Kid Joe,0.501,0.803,1.0,-8.449,1.0,0.0547,0.00881,1.78e-06,0.107,0.738,122.458,spotify:track:1O2ACd0zg4GYgQRhLBGYDV,255160.0,4.0
1472,Tomorrow,Silverchair,0.292,0.714,2.0,-4.919,1.0,0.0316,0.000658,0.000109,0.102,0.462,151.412,spotify:track:24tO365YW6lcZr1hN4Ukzj,266280.0,3.0
1473,Sugar,System Of A Down,0.451,0.889,1.0,-2.693,1.0,0.261,0.00167,0.00215,0.258,0.586,131.073,spotify:track:31RTFPrB7wmYBhlkM2ILXG,153800.0,4.0
1474,Shimmer,Fuel,0.48,0.795,4.0,-6.408,0.0,0.0421,0.00236,0.0,0.189,0.432,114.674,spotify:track:74KI6d8jEM2zwOAo3luayU,214107.0,4.0
1475,Dammit,blink-182,0.426,0.972,0.0,-5.122,1.0,0.0954,0.0017,0.0,0.171,0.341,111.221,spotify:track:6WkSUgo1VdpzgtiXKlFPcY,165373.0,4.0
1476,Fell On Black Days,Soundgarden,0.604,0.611,4.0,-9.484,0.0,0.0238,0.00164,0.000349,0.147,0.559,101.428,spotify:track:2AAO0bpq6Fad0jNSekFs8G,282427.0,3.0
1478,Laid,James,0.477,0.965,0.0,-5.735,1.0,0.0361,0.0196,0.000126,0.138,0.642,116.251,spotify:track:2L8kaqJ2YHbKlcX1e1rKnf,156867.0,4.0
1479,Sex Type Thing,Stone Temple Pilots,0.397,0.969,9.0,-3.892,1.0,0.0463,1.52e-06,0.517,0.0513,0.702,134.288,spotify:track:2nWjhmRImt6LScZIPQMBnM,218293.0,4.0
1480,Pepper,Butthole Surfers,0.631,0.804,7.0,-5.492,1.0,0.166,0.00589,0.00116,0.16,0.671,79.898,spotify:track:1ng36571Iyov4HBxUClySn,297267.0,4.0
1481,Breaking the Girl,Red Hot Chili Peppers,0.348,0.686,8.0,-12.748,0.0,0.0319,0.0233,0.00256,0.145,0.635,178.466,spotify:track:6Va1qwqV4lEvbOyPqodbth,295373.0,3.0
1482,Far Behind,Candlebox,0.552,0.645,7.0,-6.595,1.0,0.0268,0.00187,1.38e-06,0.0424,0.588,89.518,spotify:track:3mhOmh4tRKsMfnRmgZfeBm,299733.0,4.0
1483,Bound For The Floor,Local H,0.627,0.489,6.0,-7.52,1.0,0.0557,0.000105,0.00283,0.0537,0.543,119.201,spotify:track:7izsUQjOYXVWkmFvEpTakb,223213.0,4.0
1484,Would?,Alice In Chains,0.305,0.833,6.0,-7.981,1.0,0.0398,0.000327,2.36e-05,0.091,0.586,100.675,spotify:track:5sFDReWLrZHLFZFjHsjUTS,206773.0,4.0
1485,"Touch, Peel And Stand",Days Of The New,0.573,0.622,11.0,-7.948,1.0,0.033,0.0543,1.77e-06,0.295,0.825,81.667,spotify:track:0eKCfj7xCuJNoYrLlSJe59,297147.0,4.0
1486,Stupid Girl,Garbage,0.59,0.802,11.0,-4.163,1.0,0.0356,0.00226,0.00143,0.0392,0.696,120.051,spotify:track:0h4fRpHrxBeR3XWHmcolaU,258133.0,4.0
1487,Possum Kingdom,Toadies,0.643,0.726,9.0,-9.314,1.0,0.0255,0.000772,0.00969,0.07,0.925,100.687,spotify:track:56SkdBKyR2zOkjk6wVFI9s,308333.0,4.0
1488,Good,Better Than Ezra,0.615,0.657,7.0,-6.873,1.0,0.029,0.000372,0.0204,0.132,0.792,109.95,spotify:track:0ttHpMs250dpFkCYAnuhnE,185093.0,4.0
1489,Where Did You Sleep Last Night,Nirvana,0.559,0.565,3.0,-8.534,1.0,0.0498,0.668,0.000315,0.272,0.344,108.241,spotify:track:6HJujxcjMmVZhd8z5EpPri,308307.0,3.0
1490,Cherub Rock - Remastered 2011,The Smashing Pumpkins,0.382,0.867,9.0,-7.426,1.0,0.0399,5.91e-06,0.581,0.196,0.453,87.309,spotify:track:0fIC59ZyS8ThtUF0Um6zuD,298253.0,4.0
1491,Live Forever - Remastered,Oasis,0.104,0.794,9.0,-4.353,0.0,0.0426,2.39e-05,1.46e-05,0.355,0.179,83.972,spotify:track:2SwLswBtbxloI4uMcfkfLf,276662.0,4.0
1492,Down,311,0.44,0.935,6.0,-6.304,0.0,0.0692,0.000165,1.77e-06,0.32,0.578,175.253,spotify:track:1zBFEYEwHKCahttaE2mhg7,172053.0,4.0
1493,Flagpole Sitta,Harvey Danger,0.361,0.901,4.0,-4.133,0.0,0.0443,0.00152,0.000263,0.286,0.482,144.97,spotify:track:7cz70nyRXlCJOE85whEkgU,217267.0,4.0
1494,You,Candlebox,0.329,0.861,11.0,-5.855,0.0,0.147,0.00789,2.88e-06,0.0844,0.599,195.303,spotify:track:19gXFTxlnKQf0xjk5d6Y45,297173.0,3.0
1495,Cannonball,The Breeders,0.498,0.685,3.0,-11.795,1.0,0.0394,0.00971,0.775,0.365,0.765,112.49,spotify:track:51m0PrZokFZNk5b5xptyzC,215573.0,4.0
1496,The Impression That I Get,The Mighty Mighty Bosstones,0.419,0.945,4.0,-5.406,1.0,0.119,0.0985,0.0121,0.23,0.695,181.175,spotify:track:2F5r18ZlLUBqnt0jjhhETm,194760.0,4.0
1497,Better Days (And the Bottom Drops Out),Citizen King,0.758,0.896,9.0,-3.311,1.0,0.0501,0.173,3.18e-05,0.136,0.797,94.911,spotify:track:460Wn6Dq2uMviG5nPXtPnb,207027.0,4.0
1498,Spoonman,Soundgarden,0.457,0.902,7.0,-5.624,1.0,0.0313,2.17e-05,0.196,0.258,0.834,92.711,spotify:track:1jMaB19DiVR8OihLSuYFOt,246920.0,4.0
1499,Got You (Where I Want You),The Flys,0.47,0.644,8.0,-6.721,1.0,0.0269,0.000405,0.293,0.134,0.521,75.597,spotify:track:1xpd5XqLsrQDBa81ON2kOb,242453.0,4.0
1500,This Is a Call,Foo Fighters,0.261,0.964,9.0,-6.654,1.0,0.0638,0.00141,2.87e-05,0.183,0.326,162.902,spotify:track:2wO8aOvN1ogLy1N8XT1WJE,233360.0,3.0
1501,Heaven Beside You,Alice In Chains,0.552,0.725,10.0,-7.09,0.0,0.0319,0.00451,0.000158,0.116,0.558,111.243,spotify:track:6Yv4NG7FPTOWQmsIFnukmX,327893.0,4.0
1502,In the Meantime,Spacehog,0.269,0.895,9.0,-6.382,1.0,0.118,0.083,0.00266,0.153,0.16,168.479,spotify:track:02lTDOxHeXTHsdwXoz6lpC,299507.0,4.0
1503,Backwater,Meat Puppets,0.495,0.84,9.0,-6.613,1.0,0.0446,0.13,0.00151,0.185,0.478,111.82,spotify:track:3KZVWVH4epY2JGaqRs8bqg,220533.0,4.0
1504,Seether,Veruca Salt,0.612,0.848,8.0,-9.178,1.0,0.0463,0.00291,0.00319,0.0687,0.632,136.196,spotify:track:1SY2vughwKmVPm1Lmf5Nl7,196573.0,4.0
1505,Hurt,Nine Inch Nails,0.485,0.193,11.0,-16.985,0.0,0.0322,0.697,0.0262,0.135,0.079,79.926,spotify:track:4pFnV6aV1bnEDqPDGBlrNp,373333.0,4.0
1506,Everything Zen,Bush,0.482,0.808,0.0,-7.034,1.0,0.0465,0.000575,0.0036,0.14,0.392,134.237,spotify:track:7fQvQxRK8ik9ZQuNHz7jDO,278133.0,4.0
1507,Little Things,Bush,0.367,0.915,7.0,-5.453,1.0,0.0682,0.000229,0.0,0.184,0.215,112.642,spotify:track:6STKx6DGZp774XdgM66Sxb,264293.0,4.0
1508,Freak,Silverchair,0.539,0.883,6.0,-6.614,0.0,0.0652,0.00451,1.38e-06,0.0606,0.405,118.058,spotify:track:2RDgs05sg2vrpwiAEUkWd0,226107.0,4.0
1509,Sister,The Nixons,0.331,0.77,6.0,-6.91,1.0,0.0319,0.00126,0.0,0.115,0.393,170.805,spotify:track:1EIXwdOOkXANCJAMInXMez,268800.0,4.0
1510,Sell Out,Reel Big Fish,0.557,0.87,1.0,-6.332,1.0,0.125,0.064,1.51e-05,0.208,0.947,104.708,spotify:track:6SJ1hWFVBIiUgGgHKvwXCQ,227493.0,4.0
1511,Nutshell,Alice In Chains,0.384,0.561,3.0,-10.059,0.0,0.0296,0.373,0.253,0.0775,0.159,136.136,spotify:track:2JuasWPUodaUxf5nwNpciQ,259200.0,3.0
1512,Mother Mother,Tracy Bonham,0.368,0.626,2.0,-7.082,1.0,0.0618,0.015,0.0,0.201,0.622,174.394,spotify:track:6WGaVdhY8uMWMgxiKpdLVy,180733.0,4.0
1513,State of Love and Trust,Pearl Jam,0.326,0.894,9.0,-9.558,0.0,0.0443,0.00035,0.0,0.435,0.664,165.193,spotify:track:0KEhlgtlk0HuqBIqfGCGdF,227200.0,4.0
1514,Standing Outside a Broken Phone Booth with Money in My Hand,Primitive Radio Gods,0.718,0.613,0.0,-7.028,1.0,0.0414,0.14,0.74,0.0798,0.443,95.007,spotify:track:6RmSJstgpoFBcflxH1vW1u,336707.0,4.0
1515,Superman,Goldfinger,0.429,0.937,2.0,-3.986,1.0,0.0573,0.000131,0.0002,0.0807,0.894,194.838,spotify:track:4X3qGigyU6ARi3HP4lWD95,185027.0,4.0
1516,"Hey Man, Nice Shot - Remastered Version",Filter,0.479,0.588,2.0,-10.773,1.0,0.0339,0.00214,0.709,0.319,0.305,177.014,spotify:track:6jc5gHCmrZW1XLcRM3wFlC,314440.0,4.0
1517,Unsung,Helmet,0.345,0.885,9.0,-6.249,1.0,0.0862,9.22e-05,0.00372,0.131,0.664,162.262,spotify:track:4t17C4ZGrXN59lg1Ut7COM,237360.0,4.0
1518,Save Yourself,Stabbing Westward,0.572,0.859,1.0,-6.785,1.0,0.0352,2.94e-05,0.253,0.201,0.106,110.034,spotify:track:13ZS2V2RsGWguOYYvIqDN5,253293.0,4.0
1519,I Got A Girl,Tripping Daisy,0.617,0.838,7.0,-8.577,1.0,0.0498,0.00968,0.0,0.105,0.686,134.639,spotify:track:5fxfwjQ1OmbnkOlg39HsSO,245707.0,4.0
1520,Change - 2002 Digital Remaster,Blind Melon,0.466,0.549,2.0,-7.54,1.0,0.0344,0.602,1.67e-05,0.213,0.547,79.438,spotify:track:2xmJNIkGmYBVoiu1WqA9il,222240.0,4.0
1521,All Mixed Up,311,0.76,0.702,10.0,-9.404,0.0,0.0716,0.0104,0.0,0.38,0.659,92.324,spotify:track:18ZOH3KKu5Elt5ysocFyX4,179600.0,4.0
1522,Nearly Lost You,Screaming Trees,0.192,0.908,7.0,-9.127,1.0,0.072,3.37e-05,0.000162,0.279,0.481,201.254,spotify:track:4EiLHuUSKTlaGmdR17J2tc,246227.0,4.0
1523,Plowed,Sponge,0.355,0.855,6.0,-8.399,1.0,0.0329,2.8e-06,0.952,0.0897,0.349,105.365,spotify:track:3u0AaJJk62n9bIKUIq5n4r,204500.0,4.0
1524,Feel The Pain - 2007 Remastered,Dinosaur Jr.,0.34,0.805,0.0,-8.323,1.0,0.049,0.00264,0.0764,0.0482,0.836,131.404,spotify:track:3NLUIBHlfnMVk81BgxFr42,257947.0,4.0
1525,Novocaine For The Soul,Eels,0.393,0.765,6.0,-7.739,1.0,0.0649,0.0127,0.0272,0.0875,0.349,169.288,spotify:track:0Jv0PJz6LZdCygPsFnML3a,187720.0,4.0
1526,Say Hello 2 Heaven,Temple Of The Dog,0.309,0.648,0.0,-9.973,1.0,0.0317,0.0773,0.0,0.371,0.327,148.068,spotify:track:24oBrG5SNXYV99zlBqkbB4,382467.0,3.0
1527,Rearviewmirror,Pearl Jam,0.384,0.958,11.0,-6.085,0.0,0.062,0.00669,8.78e-05,0.264,0.475,158.575,spotify:track:4nODXdprsfdCbfUPbvxWS3,283707.0,4.0
1528,Serve The Servants,Nirvana,0.422,0.922,10.0,-8.309,1.0,0.0449,3.67e-06,0.0272,0.203,0.577,119.833,spotify:track:0wxoXgSVZexJZ4FBqUohLS,216907.0,4.0
